ID,Gender,Education,Offences
69808,Male,Grade 12,2
69818,Female,No records,0
69834,Female,Degree,0
69841,Female,Diploma,0
69844,Male,Degree,0
69848,Female,Grade 12,0
69851,Female,Degree,1
69859,Male,Diploma,2
69860,Female,Diploma,0
69882,Female,Diploma,1
69906,Female,Degree,0
69907,Female,Degree,0
69930,Male,Postgrad,0
69934,Male,Grade 12,4
69941,Male,Diploma,3
69954,Female,Degree,0
69967,Male,Diploma,1
69977,Male,Diploma,0
69983,Male,Diploma,2
69999,Male,Degree,0
70008,Male,Grade 12,0
70016,Female,No records,0
70020,Male,Grade 12,4
70039,Female,Diploma,0
70040,Female,Grade 12,0
70042,Female,Grade 12,0
70046,Male,No records,2
70048,Female,Grade 12,2
70087,Female,No records,0
70094,Male,No records,0
70100,Male,Degree,0
70102,Female,No records,0
70117,Female,Grade 12,2
70126,Male,No records,0
70133,Female,Diploma,0
70146,Female,No records,0
70147,Female,Grade 12,0
70151,Male,Diploma,0
70172,Female,Diploma,0
70181,Female,Grade 12,2
70186,Female,No records,0
70187,Male,Grade 12,0
70199,Female,Postgrad,1
70217,Male,Diploma,2
70245,Female,Postgrad,3
70248,Male,No records,0
70251,Female,Postgrad,0
70257,Female,Degree,0
70270,Male,No records,0
70280,Male,Grade 12,0
70304,Female,Postgrad,0
70309,Male,Grade 12,2
70311,Female,Grade 12,1
70314,Male,Grade 12,0
70327,Male,Diploma,0
70328,Female,No records,1
70330,Female,Degree,0
70335,Male,Grade 12,1
70387,Male,Diploma,1
70389,Female,Grade 12,0
70391,Male,No records,1
70397,Male,Grade 12,0
70411,Male,No records,0
70413,Male,No records,0
70415,Male,Diploma,0
70425,Male,Grade 12,0
70437,Male,Degree,1
70445,Female,Grade 12,3
70450,Female,No records,0
70463,Female,Diploma,0
70464,Female,Grade 12,0
70467,Female,Grade 12,2
70469,Female,Degree,1
70491,Female,Degree,0
70504,Female,Grade 12,1
70518,Female,Postgrad,0
70522,Female,Degree,0
70526,Female,Grade 12,2
70527,Male,Grade 12,0
70532,Female,Postgrad,3
70534,Male,No records,0
70539,Female,Grade 12,0
70541,Male,No records,0
70544,Male,Diploma,0
70550,Female,Degree,0
70551,Male,Grade 12,0
70567,Female,No records,2
70591,Female,No records,2
70597,Male,Degree,0
70599,Female,Grade 12,0
70609,Female,Grade 12,0
70615,Female,Degree,0
70622,Female,Diploma,0
70627,Female,Diploma,0
70631,Female,Degree,2
70632,Female,Degree,0
70637,Male,Grade 12,3
70639,Male,Degree,2
70642,Male,Grade 12,0
70646,Female,Degree,0
70662,Female,Diploma,0
70667,Female,Degree,0
70676,Male,Diploma,2
70694,Male,Degree,0
70699,Female,Diploma,0
70702,Male,No records,2
70718,Male,Postgrad,0
70728,Male,Diploma,0
70747,Female,Grade 12,0
70752,Male,Degree,2
70763,Male,Grade 12,0
70766,Female,Degree,2
70773,Male,Grade 12,0
70774,Male,No records,0
70776,Female,Degree,1
70777,Male,Degree,1
70778,Male,Degree,1
70793,Female,No records,1
70799,Male,Grade 12,0
70806,Female,Grade 12,0
70812,Male,Grade 12,0
70821,Male,Grade 12,1
70825,Male,Diploma,1
70832,Male,Grade 12,1
70835,Female,Grade 12,0
70836,Male,No records,0
70838,Female,No records,0
70844,Male,Grade 12,2
70845,Female,Diploma,1
70849,Male,No records,2
70851,Female,Grade 12,0
70854,Male,No records,2
70866,Male,Diploma,1
70888,Male,No records,2
70904,Male,Diploma,0
70913,Female,Grade 12,0
70918,Male,No records,1
70924,Male,Degree,0
70937,Female,Diploma,1
70953,Female,Grade 12,1
70958,Female,Grade 12,1
70962,Male,Grade 12,0
70967,Male,Grade 12,0
70980,Female,Grade 12,0
70986,Female,Degree,3
70990,Female,Grade 12,0
70993,Female,Diploma,2
71015,Female,Grade 12,1
71020,Female,No records,0
71025,Male,No records,0
71028,Male,No records,0
71032,Female,Grade 12,0
71045,Male,No records,2
71047,Male,Diploma,0
71062,Female,Grade 12,0
71093,Female,Diploma,0
71098,Female,No records,1
71101,Male,No records,1
71106,Male,Degree,0
71109,Female,Grade 12,2
71124,Male,Postgrad,0
71128,Male,Degree,1
71130,Male,Grade 12,0
71135,Female,No records,0
71145,Male,Grade 12,2
71146,Male,Grade 12,0
71148,Male,No records,0
71153,Male,Grade 12,0
71167,Male,Grade 12,0
71177,Female,Grade 12,0
71178,Male,Degree,1
71211,Female,Diploma,0
71212,Female,Grade 12,2
71230,Male,Diploma,0
71234,Female,No records,0
71258,Male,Degree,0
71262,Female,No records,1
71263,Female,Grade 12,0
71267,Male,Degree,3
71268,Female,No records,0
71274,Male,Degree,1
71291,Female,Diploma,1
71299,Female,Diploma,2
71324,Male,Grade 12,0
71327,Female,Grade 12,0
71332,Female,Grade 12,1
71336,Female,No records,1
71341,Female,Grade 12,2
71344,Female,No records,0
71346,Male,Grade 12,1
71347,Female,Grade 12,0
71351,Male,No records,0
71362,Male,Degree,0
71363,Male,Postgrad,2
71364,Male,Diploma,0
71365,Female,No records,0
71378,Male,Grade 12,2
71389,Female,Diploma,0
71400,Male,No records,0
71414,Male,Grade 12,0
71421,Male,Degree,0
71437,Female,Degree,0
71441,Male,No records,3
71453,Female,Diploma,2
71462,Female,Grade 12,3
71466,Female,Grade 12,0
71495,Female,Postgrad,0
71498,Female,No records,0
71502,Female,Diploma,2
71513,Female,Degree,0
71532,Female,No records,1
71562,Male,Diploma,1
71565,Female,No records,1
71568,Male,No records,1
71572,Male,Degree,1
71575,Male,No records,3
71585,Male,Degree,2
71608,Female,No records,0
71610,Female,Diploma,2
71619,Male,No records,1
71623,Male,Diploma,0
71631,Male,Degree,0
71645,Female,Grade 12,0
71659,Female,Diploma,2
71663,Female,No records,0
71664,Male,No records,1
71678,Female,No records,3
71688,Male,Grade 12,1
71690,Male,Grade 12,1
71692,Female,Degree,0
71707,Male,Degree,0
71717,Female,Degree,0
71722,Female,Diploma,1
71725,Male,Grade 12,0
71728,Male,No records,0
71737,Male,Grade 12,4
71746,Female,Grade 12,1
71747,Female,Diploma,0
71755,Female,Degree,1
71761,Male,Diploma,1
71764,Female,Grade 12,3
71785,Male,No records,0
71788,Female,Postgrad,0
71794,Female,Grade 12,0
71808,Female,Diploma,1
71809,Male,No records,2
71810,Female,Grade 12,1
71830,Male,Diploma,0
71840,Male,Grade 12,0
71841,Female,Grade 12,0
71843,Female,Grade 12,0
71847,Female,Diploma,0
71859,Male,Diploma,0
71862,Male,Grade 12,0
71867,Male,Diploma,1
71877,Male,Grade 12,0
71881,Female,Grade 12,1
71890,Female,Diploma,0
71906,Male,Diploma,0
71916,Male,Degree,0
71947,Male,Grade 12,0
71956,Female,Diploma,0
71962,Female,Degree,0
71970,Male,No records,1
71996,Male,Diploma,0
72000,Female,Postgrad,2
72006,Male,No records,0
72011,Male,No records,2
72021,Female,Postgrad,0
72022,Female,Grade 12,1
72023,Male,Degree,2
72028,Female,No records,3
72034,Female,Grade 12,0
72039,Male,Diploma,1
72046,Male,Degree,2
72050,Male,Postgrad,0
72059,Female,Grade 12,0
72062,Male,Grade 12,2
72064,Female,Postgrad,0
72082,Male,No records,0
72086,Female,Degree,0
72090,Female,Diploma,0
72099,Male,Grade 12,0
72109,Male,Grade 12,0
72131,Male,Grade 12,1
72132,Male,No records,0
72143,Female,Degree,1
72151,Male,Diploma,0
72155,Male,Grade 12,1
72156,Male,Grade 12,1
72159,Female,Postgrad,0
72163,Male,No records,1
72167,Male,Degree,0
72182,Male,Diploma,0
72189,Male,No records,0
72199,Male,Grade 12,2
72200,Female,Grade 12,0
72203,Male,Grade 12,0
72218,Male,Postgrad,0
72226,Male,Degree,0
72227,Male,Diploma,0
72234,Male,Diploma,0
72257,Female,Degree,1
72269,Male,Grade 12,0
72271,Male,Grade 12,0
72272,Female,Grade 12,0
72284,Male,No records,0
72289,Male,No records,0
72298,Female,Grade 12,0
72317,Female,Grade 12,1
72322,Female,Grade 12,1
72333,Male,No records,0
72341,Male,Diploma,0
72342,Male,Grade 12,0
72366,Male,Degree,0
72367,Male,Postgrad,0
72368,Female,Diploma,1
72381,Female,No records,0
72386,Male,Grade 12,0
72387,Male,No records,2
72388,Male,Grade 12,2
72406,Male,No records,0
72413,Female,Grade 12,0
72421,Male,Grade 12,3
72442,Female,No records,1
72443,Male,No records,0
72444,Male,No records,0
72462,Male,Diploma,0
72491,Female,Diploma,0
72495,Male,Diploma,0
72510,Male,Grade 12,2
72529,Male,No records,0
72532,Male,Grade 12,0
72533,Female,Degree,0
72540,Male,No records,2
72541,Male,Diploma,1
72543,Female,Diploma,0
72547,Female,Postgrad,0
72561,Male,Diploma,0
72568,Male,Diploma,1
72573,Male,Diploma,0
72575,Male,Grade 12,2
72581,Female,Grade 12,0
72589,Male,Grade 12,0
72591,Female,Diploma,0
72593,Male,Diploma,1
72610,Female,Postgrad,2
72615,Female,Degree,1
72632,Male,Postgrad,0
72633,Male,No records,0
72637,Female,Grade 12,1
72655,Female,Grade 12,2
72659,Female,Diploma,0
72664,Female,No records,0
72674,Female,Grade 12,0
72687,Female,Postgrad,0
72708,Male,Grade 12,0
72709,Female,No records,3
72722,Male,Postgrad,1
72737,Female,No records,0
72744,Male,No records,2
72745,Male,Diploma,2
72748,Female,Diploma,0
72750,Male,Grade 12,0
72760,Female,Grade 12,1
72771,Female,Diploma,0
72775,Male,Diploma,0
72781,Female,No records,1
72791,Male,Grade 12,2
72804,Female,Degree,1
72805,Female,Diploma,0
72808,Male,No records,0
72818,Male,Grade 12,2
72833,Male,Degree,0
72841,Male,Grade 12,3
72845,Female,Grade 12,2
72873,Male,Grade 12,0
72874,Female,No records,1
72887,Female,Degree,0
72897,Female,Diploma,2
72899,Female,Grade 12,1
72907,Male,No records,2
72908,Male,Grade 12,2
72912,Male,Diploma,0
72915,Female,Grade 12,0
72921,Male,Diploma,0
72922,Male,No records,0
72923,Female,No records,0
72929,Female,Diploma,1
72940,Female,Grade 12,0
72942,Male,Grade 12,1
72962,Female,Degree,0
72963,Male,Degree,0
72980,Female,Degree,1
72987,Male,Diploma,0
72997,Male,Degree,0
73015,Female,No records,3
73024,Female,Degree,1
73028,Female,Grade 12,0
73045,Male,Grade 12,2
73057,Female,Grade 12,0
73070,Male,No records,2
73096,Male,Degree,1
73097,Female,Diploma,0
73112,Male,No records,2
73126,Female,Postgrad,2
73158,Female,Degree,1
73164,Male,Degree,0
73165,Female,No records,1
73169,Female,No records,0
73170,Male,Diploma,0
73173,Male,Grade 12,1
73174,Male,Grade 12,0
73177,Female,Grade 12,0
73179,Female,Postgrad,3
73195,Male,Grade 12,0
73200,Female,Diploma,2
73202,Male,Postgrad,0
73205,Female,Diploma,2
73206,Male,Diploma,0
73225,Male,Postgrad,0
73227,Male,Postgrad,0
73242,Female,Postgrad,0
73245,Female,No records,0
73251,Male,Grade 12,0
73257,Female,Degree,0
73263,Female,Diploma,3
73279,Female,Diploma,0
73294,Male,Diploma,0
73295,Female,Grade 12,1
73303,Male,Degree,0
73317,Male,Grade 12,0
73328,Female,Diploma,0
73348,Male,Postgrad,0
73349,Male,No records,0
73371,Male,Grade 12,0
73379,Male,Diploma,0
73396,Female,No records,0
73408,Female,Diploma,0
73418,Female,No records,2
73420,Male,Grade 12,1
73443,Male,Diploma,0
73449,Female,Diploma,0
73482,Female,Diploma,0
73492,Male,No records,0
73495,Female,Grade 12,0
73496,Male,Diploma,0
73510,Male,Grade 12,1
73517,Female,Diploma,0
73518,Female,No records,2
73526,Male,No records,2
73528,Male,Grade 12,1
73536,Female,Diploma,0
73541,Male,Grade 12,2
73543,Male,No records,2
73544,Female,Grade 12,0
73557,Male,Grade 12,0
73562,Male,Degree,2
73581,Male,Postgrad,0
73596,Male,Degree,2
73605,Female,Grade 12,0
73610,Female,Grade 12,0
73615,Male,Grade 12,1
73617,Male,No records,0
73627,Male,No records,0
73628,Female,Grade 12,0
73645,Female,No records,0
73649,Female,Grade 12,2
73657,Female,Grade 12,0
73681,Male,Grade 12,0
73690,Male,Grade 12,0
73711,Male,Diploma,0
73715,Male,No records,1
73734,Male,Diploma,1
73743,Male,Postgrad,1
73745,Female,Grade 12,1
73749,Female,Postgrad,0
73757,Female,Degree,3
73759,Male,Postgrad,1
73767,Female,No records,0
73771,Female,Degree,1
73775,Female,Diploma,0
73781,Female,No records,1
73782,Male,No records,1
73787,Female,Diploma,2
73789,Male,Grade 12,0
73791,Female,No records,0
73793,Male,Grade 12,0
73822,Male,Grade 12,0
73824,Male,Grade 12,3
73844,Female,Grade 12,1
73872,Male,Postgrad,1
73876,Male,Degree,0
73877,Male,Postgrad,3
73888,Female,Grade 12,0
73892,Female,Grade 12,0
73896,Male,No records,1
73898,Male,Diploma,1
73929,Male,Grade 12,2
73935,Male,No records,0
73941,Male,Grade 12,0
73943,Male,Grade 12,0
73962,Male,Diploma,0
73966,Male,Diploma,0
73971,Male,Grade 12,0
73979,Male,Grade 12,0
73985,Female,Diploma,1
73991,Female,Grade 12,0
74003,Male,No records,0
74006,Male,Diploma,0
74009,Female,Grade 12,1
74014,Female,Grade 12,1
74015,Female,Diploma,0
74017,Female,No records,1
74024,Male,Grade 12,0
74031,Female,Grade 12,0
74037,Male,Grade 12,3
74041,Male,Diploma,1
74043,Male,Diploma,3
74046,Female,Grade 12,1
74064,Male,Degree,0
74071,Male,Diploma,0
74090,Female,Grade 12,0
74104,Male,Postgrad,1
74139,Female,Degree,2
74142,Female,Grade 12,1
74149,Female,Grade 12,0
74184,Female,Grade 12,1
74185,Female,Grade 12,1
74192,Male,No records,1
74194,Female,No records,0
74197,Female,No records,2
74207,Male,No records,3
74218,Male,Diploma,0
74233,Female,Degree,3
74239,Male,Postgrad,0
74240,Female,No records,0
74246,Female,No records,2
74247,Male,Diploma,0
74251,Female,Grade 12,1
74254,Female,Degree,0
74261,Male,Diploma,0
74262,Female,Grade 12,0
74265,Male,No records,1
74270,Female,Diploma,1
74272,Female,Grade 12,0
74276,Male,Diploma,1
74281,Female,Grade 12,3
74291,Female,No records,0
74296,Female,No records,0
74302,Female,Diploma,2
74304,Male,Postgrad,0
74310,Male,No records,1
74311,Female,Grade 12,4
74317,Female,Grade 12,0
74320,Male,No records,1
74331,Male,Grade 12,0
74332,Male,Grade 12,0
74351,Male,No records,0
74353,Male,Degree,0
74363,Male,Diploma,0
74369,Male,Grade 12,1
74372,Female,Grade 12,0
74378,Female,Grade 12,1
74379,Female,Degree,0
74380,Female,Diploma,0
74381,Female,No records,2
74391,Male,No records,3
74398,Male,Diploma,0
74400,Female,Diploma,0
74425,Female,No records,0
74430,Male,Degree,0
74433,Female,Diploma,0
74446,Male,No records,0
74461,Female,Degree,2
74481,Female,Diploma,0
74487,Female,No records,0
74515,Female,No records,0
74524,Male,Grade 12,0
74525,Male,Diploma,3
74530,Male,Diploma,0
74552,Male,Grade 12,4
74555,Female,Diploma,4
74557,Male,No records,0
74568,Female,Grade 12,0
74570,Female,Diploma,0
74581,Female,Diploma,1
74591,Female,Degree,0
74595,Male,Postgrad,0
74599,Male,Diploma,1
74612,Male,Postgrad,0
74624,Male,Grade 12,0
74632,Male,Degree,1
74636,Male,Diploma,2
74638,Male,Grade 12,0
74641,Male,Diploma,0
74642,Female,Degree,0
74654,Female,Degree,2
74662,Female,No records,0
74666,Female,Grade 12,0
74675,Female,Postgrad,2
74683,Male,Grade 12,1
74687,Male,Grade 12,0
74695,Male,Degree,0
74709,Male,Degree,2
74710,Female,No records,0
74728,Male,Postgrad,1
74733,Male,No records,1
74735,Male,Grade 12,0
74744,Female,Degree,0
74747,Female,Degree,2
74748,Female,Grade 12,1
74749,Male,Degree,0
74753,Female,Grade 12,0
74757,Female,No records,1
74769,Male,Diploma,0
74774,Female,No records,0
74777,Female,Grade 12,0
74788,Male,Grade 12,0
74789,Female,Grade 12,1
74790,Male,Grade 12,0
74798,Female,Grade 12,0
74801,Male,Grade 12,0
74805,Female,Degree,0
74817,Female,Grade 12,0
74821,Male,Postgrad,0
74823,Female,No records,0
74824,Female,No records,2
74842,Male,Diploma,1
74843,Female,Grade 12,0
74862,Female,Diploma,1
74873,Female,Grade 12,0
74878,Male,Diploma,3
74886,Male,Degree,1
74901,Male,Grade 12,0
74906,Female,Grade 12,0
74923,Female,Postgrad,1
74943,Male,Grade 12,0
74946,Male,No records,0
74949,Female,No records,0
74952,Male,Diploma,3
74964,Male,Postgrad,2
74966,Female,Grade 12,1
74973,Male,Grade 12,0
74978,Male,Grade 12,2
74984,Female,Degree,0
75015,Male,Grade 12,0
75017,Male,Diploma,0
75055,Male,No records,1
75056,Male,Diploma,0
75057,Male,Degree,0
75069,Male,Degree,2
75080,Female,Grade 12,2
75090,Female,No records,0
75098,Female,Grade 12,0
75101,Female,Grade 12,0
75103,Male,Grade 12,1
75111,Male,Grade 12,1
75117,Male,Grade 12,1
75118,Male,Postgrad,0
75121,Female,Diploma,0
75126,Female,Grade 12,2
75128,Female,Degree,0
75134,Male,Diploma,0
75145,Male,Grade 12,0
75157,Female,No records,2
75158,Female,Diploma,1
75160,Female,Grade 12,0
75171,Male,Degree,0
75184,Female,Diploma,0
75190,Female,Grade 12,0
75194,Female,Grade 12,0
75219,Male,Diploma,1
75241,Female,Degree,0
75247,Female,No records,0
75253,Female,Diploma,2
75257,Female,No records,0
75264,Female,Diploma,0
75279,Female,No records,3
75281,Female,Grade 12,0
75285,Female,Grade 12,0
75294,Female,Degree,0
75307,Male,Grade 12,0
75313,Female,No records,0
75324,Male,Diploma,0
75326,Female,Grade 12,0
75327,Male,Degree,0
75332,Male,Degree,0
75338,Male,No records,0
75339,Female,Diploma,0
75340,Male,No records,0
75341,Male,Diploma,0
75356,Male,Degree,0
75360,Female,Grade 12,0
75363,Male,Grade 12,3
75366,Female,No records,0
75383,Male,No records,0
75394,Female,Diploma,0
75399,Female,No records,0
75403,Male,Diploma,0
75404,Male,Grade 12,2
75420,Female,Postgrad,0
75445,Female,Grade 12,0
75456,Female,No records,0
75458,Male,Diploma,0
75465,Female,Degree,0
75475,Female,No records,0
75476,Male,Grade 12,0
75482,Male,Grade 12,0
75487,Female,Degree,1
75495,Female,Degree,0
75507,Male,Degree,0
75513,Female,Grade 12,0
75520,Female,Grade 12,0
75541,Male,Postgrad,3
75547,Male,Postgrad,0
75555,Male,No records,0
75566,Female,Diploma,1
75570,Female,Degree,1
75572,Female,Postgrad,0
75583,Female,No records,1
75590,Female,Grade 12,0
75597,Female,No records,4
75599,Female,Grade 12,1
75603,Female,No records,0
75606,Female,Diploma,0
75612,Male,Degree,0
75614,Female,No records,0
75616,Male,Degree,0
75630,Female,Diploma,0
75633,Female,Diploma,0
75639,Male,Grade 12,3
75640,Female,Postgrad,0
75645,Male,No records,1
75653,Male,Grade 12,0
75654,Female,Degree,1
75671,Male,Grade 12,3
75686,Female,No records,2
75691,Male,Postgrad,1
75699,Male,Grade 12,0
75705,Male,Grade 12,2
75730,Male,Postgrad,0
75739,Male,Degree,0
75765,Female,Grade 12,0
75766,Female,No records,2
75773,Female,No records,1
75780,Male,Grade 12,0
75789,Female,Grade 12,2
75796,Male,Diploma,0
75804,Male,No records,0
75810,Female,Grade 12,0
75817,Female,Grade 12,2
75834,Male,Diploma,0
75836,Male,No records,0
75843,Male,Grade 12,0
75847,Male,No records,0
75868,Female,Grade 12,0
75872,Male,No records,0
75882,Female,No records,1
75890,Female,No records,2
75905,Female,Diploma,2
75906,Female,Grade 12,0
75908,Male,Diploma,0
75909,Male,No records,1
75920,Female,Diploma,3
75929,Female,Grade 12,0
75931,Male,No records,0
75934,Female,Diploma,0
75937,Male,Grade 12,0
75948,Female,Grade 12,0
75966,Female,No records,1
75985,Female,No records,0
75991,Male,Grade 12,0
76007,Male,Diploma,2
76010,Female,Diploma,0
76024,Male,Grade 12,0
76037,Female,Grade 12,0
76040,Female,Degree,1
76061,Female,Diploma,0
76066,Male,Diploma,0
76075,Male,No records,1
76089,Female,Grade 12,1
76094,Female,Grade 12,0
76101,Male,Diploma,1
76108,Male,Grade 12,0
76109,Female,Diploma,1
76111,Female,Diploma,0
76113,Female,Grade 12,0
76126,Male,Grade 12,0
76139,Male,Grade 12,1
76141,Female,Diploma,0
76144,Male,Grade 12,0
